,ID,fname,fitem,fsource,fwcn,fmat,fnut,fusage1,fusage2,fusage3,forigin,flegalname
331,A20190600020,希爾思™寵物食品室內成貓1-6歲型號np001170hg,乾飼糧,輸入,2公斤,雞肉，全穀粒小麥，玉米筋質粉，纖維素粉，雞肉脂肪，小麥筋質，雞肉粉，雞肝香料，脫水甜菜漿，黃豆油,粗蛋白質不低於31%;粗脂肪不低於13%;粗纖維不低於6%;粗纖維不高於12%;水不高於8%;維生素e不低於500iu/kg;抗壞血酸維生素c不低於85mg/kg,貓用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
332,A20190600021,希爾思™寵物食品幼犬型號np006934hg,乾飼糧,輸入,15公斤,雞肉粉，全穀粒小麥，碎珍珠大麥，全穀粒高粱，全穀粒玉米，雞肉脂肪，玉米筋質粉，雞肝香料，脫水甜菜漿，豬肝香料,粗蛋白質不低於25%;粗脂肪不低於15%;粗纖維不高於3%;水不高於10%;維生素e不低於425iu/kg;抗壞血酸維生素c不低於95mg/kg;二十二碳六烯酸dha不低於0.1%,犬用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
333,A20190600022,希爾思™寵物食品成犬完美體重型號np00010116,乾飼糧,輸入,12.95公斤,雞肉，碎珍珠大麥，糙米，豌豆纖維，玉米筋質粉，雞肉粉，脫水番茄粕，燕麥纖維，雞肝香料，亞麻仁籽,粗蛋白質不低於24%;粗脂肪不低於9%;粗纖維不低於5%;粗纖維不高於13%;水不高於10%;維生素e不低於400iu/kg;抗壞血酸維生素c不低於85mg/kg;肉酸素不低於200ppm,犬用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
334,A20190600023,希爾思™寵物食品成貓7歲以上毛球控制型號np001183hg,乾飼糧,輸入,2公斤,雞肉，全穀粒小麥，玉米筋質粉，雞肉脂肪，纖維素粉，小麥筋質，釀造米，脫水甜菜漿，雞肝香料，乳酸,粗蛋白質不低於28.5%;粗脂肪不低於15.5%;粗纖維不低於6.5%;粗纖維不高於10.7%;水不高於8%;維生素e不低於550iu/kg;牛磺酸不低於0.1%;抗壞血酸維生素c不低於85mg/kg;omega-3脂肪酸不低於0.2%;omega-6脂肪酸不低於2.5%,貓用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
335,A20190700103,希爾思處方食品犬l/d型號00008623,乾飼糧,輸入,7.98公斤,釀造米，雞肉，雞脂肪，蛋製品，黃豆粉，亞麻仁籽，纖維素粉，雞肝香料，磷酸二鈣，乳酸,粗蛋白質不低於14.5%粗蛋白質不高於19.5%粗脂肪不低於19%粗纖維不高於6%水不高於10%精胺酸不低於0.7%銅不高於7ppm鋅不低於150ppm肉酸素不低於150ppm,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
336,A20190700144,希爾思™處方食品犬gibiome健康腸菌叢小顆粒型號00604692,乾飼糧,輸入,1.5公斤,雞肉，碎珍珠大麥，釀造米，玉米筋質粉，全穀粒玉米，全穀粒燕麥，胡桃殼粉，雞肝香料，雞肉脂肪，纖維素粉,粗蛋白質不低於17%粗脂肪不低於9%粗纖維不高於9%水不高於10%二十碳五烯酸epa不低於0.16%二十二碳六烯酸dha不低於0.1%omega-3脂肪酸不低於0.8%膳食纖維總量不低於13%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
337,A20190700145,希爾思™處方食品犬gibiome健康腸菌叢小顆粒型號00604691,乾飼糧,輸入,3.18公斤,雞肉，碎珍珠大麥，釀造米，玉米筋質粉，全穀粒玉米，全穀粒燕麥，胡桃殼粉，雞肝香料，雞肉脂肪，纖維素粉,粗蛋白質不低於17%粗脂肪不低於9%粗纖維不高於9%水不高於10%二十碳五烯酸epa不低於0.16%二十二碳六烯酸dha不低於0.1%omega-3脂肪酸不低於0.8%膳食纖維總量不低於13%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
338,A20190700146,希爾思™處方食品貓gibiome健康腸菌叢型號00604199,乾飼糧,輸入,1.8公斤,雞肉，釀造米，玉米筋質粉，雞肉脂肪，小麥筋質，豌豆蛋白，全穀粒玉米，雞肉粉，全穀粒燕麥，胡桃殼粉,粗蛋白質不低於31%粗脂肪不低於13%粗纖維不高於7%水不高於9%二十二碳六烯酸dha不低於0.1%二十碳五烯酸epa不低於0.15%omega-3脂肪酸不低於0.6%膳食纖維總量不低於8%,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
339,A20190700147,希爾思™處方食品貓gibiome健康腸菌叢型號00604200,乾飼糧,輸入,3.85公斤,雞肉，釀造米，雞肉脂肪，豌豆蛋白，小麥筋質，全穀粒玉米，玉米筋質粉，胡桃殼粉，雞肉粉，碎珍珠大麥,粗蛋白質不低於31%粗脂肪不低於15%粗纖維不高於7%水不高於9%二十碳五烯酸epa不低於0.15%二十二碳六烯酸dha不低於0.1%omega-3脂肪酸不低於0.7%膳食纖維總量不低於9%,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
340,A20190700148,希爾思™處方食品貓gibiome健康腸菌叢雞肉燉蔬菜罐頭型號00604202,罐頭,輸入,0.082公斤,雞湯，雞肉，豬肝，胡蘿蔔，米澱粉，小麥筋質，菠菜，胡桃殼粉，米，雞肝香料,粗蛋白質不低於5.5%，粗脂肪不低於2%，粗纖維不高於3%，水不高於85%,貓用寵物處方食品,需經獸醫師評估及指示使用,開封前請儲存於室溫處；開封後請覆蓋並冷藏保存，盡速食用完畢。,美國,【公司】台灣希爾思寵物營養品有限公司
341,A20190700150,希爾思™寵物食品成犬1-6歲低卡型號np001119hg,乾飼糧,輸入,3公斤,雞肉粉，碎珍珠大麥，豌豆纖維，全穀粒小麥，全穀粒玉米，玉米筋質粉，全穀粒高粱，纖維素粉，雞肝香料，黃豆油,粗蛋白質不低於20%;粗脂肪不低於5.5%;粗纖維不高於14%;水不高於10.5%;維生素e不低於400iu/kg;抗壞血酸維生素c不低於85mg/kg;肉酸素不低於200ppm;omega-6脂肪酸不低於1.5%,犬用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
342,A20190700152,希爾思™寵物食品幼犬型號np010382hg,乾飼糧,輸入,9.75公斤,雞肉粉，全穀粒小麥，碎珍珠大麥，全穀粒高粱，全穀粒玉米，雞肉脂肪，玉米筋質粉，雞肝香料，脫水甜菜漿，豬肝香料,粗蛋白質不低於25%;粗脂肪不低於15%;粗纖維不高於3%;水不高於10%;維生素e不低於425iu/kg;抗壞血酸維生素c不低於95mg/kg;二十二碳六烯酸dha不低於0.1%,犬用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
343,A20190700154,希爾思™寵物食品大型成犬6歲以上型號np010338hg,乾飼糧,輸入,12公斤,雞肉粉，碎珍珠大麥，糙米，全穀粒小麥，全穀粒玉米，全穀粒高粱，全穀粒燕麥，雞肉脂肪，脫水甜菜漿，雞肝香料,粗蛋白質不低於15.5%;粗脂肪不低於10.5%;粗纖維不高於4%;水不高於10%;維生素e不低於450iu/kg;抗壞血酸維生素c不低於85mg/kg;硫化軟骨素不低於550ppm;葡萄糖胺不低於250ppm;omega-6脂肪酸不低於2.5%,犬用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
344,A20191000196,希爾思™寵物食品成貓敏感胃腸與皮膚無穀型號np00603928,乾飼糧,輸入,5.89公斤,鮭魚，黃豌豆，馬鈴薯澱粉，雞肉，雞肉脂肪，馬鈴薯蛋白，雞肉粉，馬鈴薯，豌豆蛋白，雞肝香料,粗蛋白質不低於29%;粗脂肪不低於16%;粗纖維不高於3%;水不高於10%;維生素e不低於500iu/kg;抗壞血酸維生素c不低於85mg/kg;omega-6脂肪酸不低於2.5%,貓用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
345,A20191000197,希爾思™寵物食品成犬敏感胃腸與皮膚無穀型號np00603929,乾飼糧,輸入,10.8公斤,雞肉，黃豌豆，馬鈴薯，馬鈴薯澱粉，雞肉粉，雞肉脂肪，豌豆蛋白，雞肝香料，脫水甜菜漿，黃豆油,粗蛋白質不低於20.5%;粗脂肪不低於13%;粗纖維不高於4%;水不高於10%;維生素e不低於500iu/kg;抗壞血酸維生素c不低於85mg/kg;omega-6脂肪酸不低於3%,犬用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
346,A20200300449,希爾思處方食品犬gibiome健康腸菌叢原顆粒型號00604198,乾飼糧,輸入,7.25公斤,雞肉，碎珍珠大麥，釀造米，玉米筋質粉，全穀粒玉米，全穀粒燕麥，胡桃殼粉，雞肝香料，雞肉脂肪，纖維素粉,粗蛋白質不低於17%粗脂肪不低於9%粗纖維不高於9%水不高於10%二十二碳六烯酸dha不低於0.1%二十碳五烯酸epa不低於0.16%omega-3脂肪酸不低於0.8%膳食纖維總量不低於13%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
347,A20200700529,希爾思™寵物食品幼犬型號np001678hg,乾飼糧,輸入,15公斤,雞肉粉，全穀粒小麥，碎珍珠大麥，全穀粒高粱，全穀粒玉米，雞肉脂肪，玉米筋質粉，雞肝香料，脫水甜菜漿，豬肝香料,粗蛋白質不低於25%;粗脂肪不低於15%;粗纖維不高於3%;水不高於10%;維生素e不低於425iu/kg;抗壞血酸維生素c不低於95mg/kg;二十二碳六烯酸dha不低於0.1%,犬用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
348,A20210900447,希爾思處方食品犬i/d小顆粒型號00010737,乾飼糧,輸入,3.18公斤,釀造米，全穀粒玉米，雞肉粉，豌豆蛋白，蛋製品，玉米筋質粉，雞脂肪，雞肝香料，豬肝香料，胡桃殼粉,粗蛋白質不低於22%粗脂肪不低於10.5%粗纖維不高於4%水不高於10%鈣不低於0.7%鈣不高於1.4%磷不低於0.6%磷不高於1.05%鉀不低於0.65%鎂不低於0.06%鎂不高於0.13%維生素b1不低於2ppm維生素b12不低於0.05ppmomega-3脂肪酸不低於0.1%omega-6脂肪酸不低於2%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
349,A20211000175,希爾思寵物食品成犬1-6歲完美消化小顆粒型號np00606862,乾飼糧,輸入,5.44公斤,雞肉，碎珍珠大麥，糙米，釀造米，全穀粒燕麥，全穀粒玉米，玉米筋質粉，雞肉粉，雞脂肪，雞肝香料,粗蛋白質不低於20%;粗脂肪不低於11%;粗纖維不高於4%;水不高於10%;維生素e不低於400iu/kg;抗壞血酸維生素c不低於85mg/kg,犬用寵物食品,請依照個體需求的量調整餵食量以維持適量營養。若無法確定餵食量，請向您的獸醫師諮詢,請儲存於陰涼乾燥無蟲害處並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
350,A20220100131,希爾思處方食品犬用dermcomplete皮膚全能照護小顆粒型號hm0605802,乾飼糧,輸入,1.5公斤,糙米，釀造米，蛋製品，濃縮米蛋白，黃豆油，亞麻仁籽，水解雞香料，脫水甜菜漿，魚油，椰子油,粗蛋白質不低於13.5%粗脂肪不低於13%粗纖維不高於3%水不高於10%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
351,A20220100132,希爾思處方食品犬用dermcomplete皮膚全能照護小顆粒型號hm0605804,乾飼糧,輸入,2.94公斤,糙米，釀造米，蛋製品，濃縮米蛋白，黃豆油，亞麻仁籽，水解雞香料，脫水甜菜漿，魚油，椰子油,粗蛋白質不低於13.5%粗脂肪不低於13%粗纖維不高於3%水不高於10%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
352,A20220600134,希爾思處方食品犬用i/d雞肉燉蔬菜罐頭型號hm0003390,罐頭,輸入,0.156公斤,水，雞肉，豬肝，胡蘿蔔，米，米澱粉，糖，水解雞香料，脫水甜菜漿，黃豆油,粗蛋白質不低於3.5%粗脂肪不低於1.5%粗纖維不高於2%水不高於85%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
353,A20220600135,希爾思處方食品犬用i/d低脂雞肉燉蔬菜罐頭型號hm0003391,罐頭,輸入,0.156公斤,水，豬肝，米，胡蘿蔔，雞肉，玉米澱粉，糖，葡萄糖，蛋白，水解雞香料,粗蛋白質不低於3.5%粗脂肪不低於1%粗脂肪不高於3%粗纖維不高於1.5%水不高於82%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
354,A20220600136,希爾思處方食品貓用gibiome健康腸菌叢雞肉燉蔬菜罐頭型號hm0604202,罐頭,輸入,0.082公斤,雞湯，雞肉，豬肝，胡蘿蔔，米澱粉，小麥筋質，菠菜，胡桃殼粉，米，水解雞香料,粗蛋白質不低於5.5%粗脂肪不低於2%粗纖維不高於3%水不高於85%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
355,A20220600138,希爾思處方食品貓用i/d雞肉燉蔬菜罐頭型號hm0003392,罐頭,輸入,0.082公斤,水，雞肉，豬肝，胡蘿蔔，小麥筋質，米澱粉，米，雞脂肪，水解雞香料，纖維素粉,粗蛋白質不低於6.5%粗脂肪不低於3%粗纖維不高於2%水不高於85%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
356,A20220600139,希爾思處方食品犬貓用a/d雞肉罐頭型號hm0005670,罐頭,輸入,0.156公斤,水，火雞內臟，豬肝，雞肉，玉米粉，豬肉蛋白萃取物，魚油，碳酸鈣，雞肝香料，天然香料,粗蛋白質不低於8.5%;粗脂肪不低於5.2%;粗纖維不高於0.5%;水不高於78%,犬貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。希爾思處方食品犬貓用a/d僅使用於短期間歇性或補充性的餵食,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
357,A20220600140,希爾思處方食品貓用k/d雞肉罐頭型號hm0009453,罐頭,輸入,0.156公斤,水，豬肝，雞肉，蛋製品，釀造米，糖，雞脂肪，改良米澱粉，水解雞香料，纖維素粉,粗蛋白質不低於6%;粗脂肪不低於4%;粗纖維不高於1.5%;水不高於78%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
358,A20220600141,希爾思處方食品貓用k/d鮪魚燉蔬菜罐頭型號hm0003394,罐頭,輸入,0.082公斤,水，豬肝，胡蘿蔔，鮪魚，雞肉，米，米澱粉，雞脂肪，菠菜，豌豆蛋白,粗蛋白質不低於3.5%;粗脂肪不低於3%;粗纖維不高於1.5%;水不高於85%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
359,A20220600142,希爾思處方食品犬用k/d雞肉燉蔬菜罐頭型號hm0606411,罐頭,輸入,0.156公斤,水，雞肉，胡蘿蔔，米，雞脂肪，豬肝，米澱粉，葡萄糖，綠豌豆，蛋白,粗蛋白質不低於2.5%;粗脂肪不低於4%;粗纖維不高於2%;水不高於83%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
360,A20220600143,希爾思處方食品貓用k/d雞肉燉蔬菜罐頭型號hm0003393,罐頭,輸入,0.082公斤,水，雞肉，豬肝，胡蘿蔔，米，米澱粉，菠菜，雞脂肪，豌豆蛋白，水解雞香料,粗蛋白質不低於4%;粗脂肪不低於3%;粗纖維不高於1.5%;水不高於85%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
361,A20220600144,希爾思處方食品貓用c/d全效雞肉罐頭型號hm0006238,罐頭,輸入,0.156公斤,豬副產品，水，豬肝，雞肉，釀造米，玉米澱粉，雞脂肪，黃豆粉，雞肝香料，魚油,粗蛋白質不低於8.5%粗脂肪不低於3.5%粗纖維不高於2.5%水不高於78%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
362,A20220600145,希爾思處方食品貓用c/d全效鮪魚燉蔬菜罐頭型號hm0003385,罐頭,輸入,0.082公斤,水，豬肝，胡蘿蔔，雞肉，鮪魚，小麥筋質，米，菠菜，玉米澱粉，水解雞香料,粗蛋白質不低於6.5%粗脂肪不低於3%粗纖維不高於2%水不高於84%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
363,A20220600151,希爾思處方食品貓用c/d全效紓解緊迫雞肉燉蔬菜罐頭型號hm0003387,罐頭,輸入,0.082公斤,水，豬肝，雞肉，胡蘿蔔，小麥筋質，米，玉米澱粉，菠菜，水解雞香料，雞脂肪,粗蛋白質不低於6%粗脂肪不低於2.5%粗纖維不高於1%水不高於85%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
364,A20220600153,希爾思處方食品犬用c/d全效雞肉燉蔬菜罐頭型號hm0606412,罐頭,輸入,0.156公斤,水，雞肉，豬肝，胡蘿蔔，米，綠豌豆，玉米澱粉，纖維素粉，黃豆油，水解雞香料,粗蛋白質不低於3.2%粗脂肪不低於2%粗纖維不高於2%水不高於84%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
365,A20220600154,希爾思處方食品貓用c/d全效雞肉燉蔬菜罐頭型號hm0003386,罐頭,輸入,0.082公斤,水，豬肝，雞肉，胡蘿蔔，小麥筋質，米，玉米澱粉，菠菜，水解雞香料，雞脂肪,粗蛋白質不低於6%粗脂肪不低於2.5%粗纖維不高於1%水不高於85%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
366,A20220600176,希爾思處方食品犬用k/d雞肉燉蔬菜罐頭型號00606411,罐頭,輸入,0.156公斤,水，雞肉，胡蘿蔔，米，雞脂肪，豬肝，米澱粉，葡萄糖，綠豌豆，蛋白,粗蛋白質不低於2.5%;粗脂肪不低於4%;粗纖維不高於2%;水不高於83%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
367,A20220600177,希爾思處方食品貓用k/d雞肉燉蔬菜罐頭型號00003393,罐頭,輸入,0.082公斤,水，雞肉，豬肝，胡蘿蔔，米，米澱粉，菠菜，雞脂肪，豌豆蛋白，水解雞香料,粗蛋白質不低於4%;粗脂肪不低於3%;粗纖維不高於1.5%;水不高於85%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
368,A20220600178,希爾思處方食品犬用c/d全效雞肉燉蔬菜罐頭型號00606412,罐頭,輸入,0.156公斤,水，雞肉，豬肝，胡蘿蔔，米，綠豌豆，玉米澱粉，纖維素粉，黃豆油，水解雞香料,粗蛋白質不低於3.2%粗脂肪不低於2%粗纖維不高於2%水不高於84%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
369,A20220600179,希爾思處方食品貓用c/d全效雞肉燉蔬菜罐頭型號00003386,罐頭,輸入,0.082公斤,水，豬肝，雞肉，胡蘿蔔，小麥筋質，米，玉米澱粉，菠菜，水解雞香料，雞脂肪,粗蛋白質不低於6%粗脂肪不低於2.5%粗纖維不高於1%水不高於85%,貓用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
370,A20220600265,希爾思寵物食品成貓完美體重香烤雞肉佐時蔬罐頭型號np00010876,罐頭,輸入,0.082公斤,雞湯，豬肝，胡蘿蔔，雞肉，菠菜，小麥筋質，米澱粉，纖維素粉，米，亞麻仁籽,粗蛋白質不低於6.5%;粗脂肪不低於1.8%;粗纖維不高於3.5%;水不高於84%,貓用寵物食品,以10磅4.5公斤成貓為例，減重期間，建議餵食量為每日2又3/4個罐頭；體重維持期，建議餵食量為每日4又1/4個罐頭；可依個體需求調整以維持適量營養。若無法確定時，請向獸醫師諮詢。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
371,A20220600266,希爾思寵物食品成貓泌尿道毛球控制香嫩雞肉罐頭型號np00010138,罐頭,輸入,0.082公斤,水，雞肉，火雞內臟，豬副產品，豬肝，纖維素粉，玉米澱粉，米，黃豆粉，脫水甜菜漿,粗蛋白質不低於7%;粗脂肪不低於3.5%;粗纖維不低於1.5%;粗纖維不高於4%;水不高於78%,貓用寵物食品,以10磅4.5公斤成貓為例，建議餵食量為每日3個罐頭；可依個體需求調整以維持適量營養。若無法確定時，請向獸醫師諮詢。,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
372,A20220800985,希爾思處方食品犬用gibiome健康腸菌叢原顆粒型號hm0604198,乾飼糧,輸入,7.25公斤,雞肉，碎珍珠大麥，釀造米，玉米筋質粉，全穀粒玉米，全穀粒燕麥，胡桃殼粉，雞肝香料，雞脂肪，纖維素粉,粗蛋白質不低於17%粗脂肪不低於9%粗纖維不高於9%水不高於10%二十二碳六烯酸dha不低於0.1%二十碳五烯酸epa不低於0.16%omega-3脂肪酸不低於0.8%膳食纖維總量不低於13%,犬用寵物處方食品,處方食品需經獸醫師推薦，指示及持續追蹤使用。建議您定期持續諮詢獸醫師之意見。,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
